1363230925964,0,0
1363230927904,1,1
1363230928059,2,2
1363230928211,3,3
1363230928363,4,4
1363230928514,5,5
1363230929298,6,6
1363230929458,7,7
1363230929629,8,8
1363230929781,9,9
1363230929940,10,10
1363230930105,11,11
1363230930265,12,12
1363230930617,13,13
1363230930801,14,14
1363230931112,15,15
1363230931465,16,16
1363230931617,17,17
1363230931759,18,18
1363230932123,19,19
1363230933051,20,20
1363230933669,21,21
1363230933882,22,22
1363230934026,23,23
1363230934167,24,24
1363230934321,25,25
1363230934592,26,26
1363230934672,27,27
1363230934816,28,28
1363230935288,29,29
1363230935383,30,30
1363230935444,31,31
1363230935528,32,32
1363230936386,33,33
1363230937840,34,34
1363230938182,35,35
1363230938357,36,36
1363230939088,37,37
1363230939168,38,38
1363230939240,39,39
1363230939319,40,40
1363230939430,41,41
1363230939776,42,42
1363230939942,43,43
1363230940006,44,44
1363230940095,45,45
1363230940168,46,46
1363230940336,47,47
1363230940495,48,48
1363230941038,49,49
1363230941504,50,50
1363230941625,51,51
1363230941681,52,52
1363230941856,53,53
1363230941945,54,54
1363230942025,55,55
1363230942437,56,56
1363230942644,57,57
1363230942773,58,58
1363230943925,59,59
1363230944117,60,60
1363230947074,59,60
1363230947596,58,60
1363230947747,57,60
1363230948491,58,60
1363230948651,59,60
1363230948802,60,60
1363230949619,59,60
1363230950937,60,60
1363230951897,59,60
1363230952120,58,60
1363230952272,57,60
1363230952473,56,60
1363230952648,55,60
1363230953227,56,60
1363230953386,57,60
1363230953554,58,60
1363230954171,57,60
1363230954322,56,60
1363230954470,55,60
1363230954614,54,60
1363230954790,53,60
1363230954934,52,60
1363230955238,51,60
1363230955398,50,60
1363230955550,49,60
1363230955718,48,60
1363230955880,47,60
1363230956049,46,60
1363230956208,45,60
1363230956376,44,60
1363230956553,43,60
1363230956704,42,60
1363230956880,41,60
1363230957039,40,60
1363230957200,39,60
1363230957376,38,60
1363230957551,37,60
1363230957704,36,60
1363230957864,35,60
1363230958039,34,60
1363230958232,33,60
1363230958423,32,60
1363230958606,31,60
1363230962647,30,60
1363230962775,29,60
1363230962959,28,60
1363230963128,27,60
1363230963279,26,60
1363230963543,25,60
1363230963847,24,60
1363230963991,23,60
1363230964151,22,60
1363230964303,21,60
1363230964487,20,60
1363230964671,19,60
1363230965183,18,60
1363230965359,17,60
1363230965512,16,60
1363230966685,17,60
,,
