1358987540875,0,0
1358987572703,1,1
1358988003886,2,2
1358988562884,3,3
1358988571683,4,4
1358988806709,5,5
1358988971714,6,6
1358989025281,7,7
1358989025441,8,8
1358989025601,9,9
1358989666544,10,10
1358989666728,11,11
1358989667360,12,12
1358989803682,13,13
1358989816225,14,14
1358990017845,15,15
1358990075505,16,16
1358990160755,17,17
1358990232405,18,18
1358990232853,19,19
1358990431104,20,20
1358990497354,21,21
1358990539976,22,22
1358990980619,23,23
1358990980794,24,24
1358990980956,25,25
1358991070990,26,26
1358991138238,27,27
1358991195980,28,28
1358991283007,29,29
1358991566321,30,30
1358991566512,31,31
1358991583529,32,32
1358991650367,33,33
1358991683206,34,34
1358991773967,35,35
1358991952723,36,36
1358991985533,37,37
1358992113748,38,38
1358992396150,39,39
1358992396334,40,40
1358992573073,41,41
1358992933889,42,42
1358992985114,43,43
1358992999092,44,44
1358993011758,45,45
1358993195038,46,46
1358993687922,47,47
1358994029251,48,48
1358994248017,49,49
1358994619253,50,50
1358995114037,51,51
1358995761549,52,52
1358996831501,53,53
1358996831691,54,54
1358997034377,55,55
1358997531909,56,56
1358997532038,57,57
1358997723472,58,58
1358997723653,59,59
1358999119709,58,59
1358999381806,59,60
1358999382020,60,61
1358999382719,61,62
1358999819432,62,63
1358999819633,63,64
,,
