1386291213073,0,0
1386291219599,1,1
1386291225212,2,2
1386291226100,3,3
1386291226814,4,4
1386291227432,5,5
1386291227872,6,6
1386291228327,7,7
1386291228754,8,8
1386291229204,9,9
1386291229508,10,10
1386291229772,11,11
1386291229998,12,12
1386291230214,13,13
1386291230438,14,14
1386291230686,15,15
1386291230944,16,16
1386291231216,17,17
1386291231648,18,18
1386291232902,17,18
1386291236506,18,18
1386291241086,17,18
1386291242972,18,18
1386291243780,19,19
1386291246500,18,19
1386291246908,17,19
1386291523017,18,20
1386292328436,17,20
1386292678703,16,20
1386292679333,15,20
1386292683547,16,20
1386292779327,15,20
1386292787605,14,20
1386292890319,15,20
1386293007584,14,20
1386293008459,13,20
1386293009545,12,20
1386293010306,11,20
1386293075337,12,20
1386293099406,13,21
1386293108525,14,22
1386293254915,15,23
1386293255315,16,24
1386293426672,15,24
1386294075416,14,24
1386294077106,15,25
1386294078604,16,26
1386294081664,15,26
1386294214455,16,27
1386294215767,15,27
1386294672045,16,28
1386295134236,17,29
1386295209713,18,30
1386295209872,19,31
1386295300639,18,31
1386295319913,17,31
1386295358963,16,31
1386295359387,15,31
1386295359947,14,31
1386295360443,13,31
1386295361029,12,31
1386295411618,11,31
1386295447220,12,32
1386295447596,13,33
1386295506651,14,34
1386295507019,15,35
1386295507506,16,36
1386296233705,17,37
1386296234097,18,38
1386296267657,19,39
1386296461583,20,40
1386296511872,21,41
1386296625105,22,42
1386296625385,23,43
1386296625747,24,44
1386296633547,25,45
1386296726961,26,46
1386296727177,27,47
1386296799794,28,48
1386296869558,29,49
1386296869958,30,50
1386296870422,31,51
1386296871038,32,52
1386296896741,33,53
1386297501450,34,54
1386297502614,35,55
1386297531325,36,56
1386297537547,35,56
1386297537811,34,56
1386297538171,33,56
1386297904046,34,57
1386298030504,35,58
1386298030872,36,59
1386298676909,37,60
1386298677341,38,61
1386298723539,39,62
1386299203807,40,63
1386299204521,39,63
1386299732113,38,63
1386299732497,37,63
1386299732906,36,63
1386299733959,35,63
1386300153857,36,64
1386300298555,37,65
1386300298896,38,66
1386300299240,39,67
1386300372264,40,68
1386300411022,39,68
1386300449928,40,69
1386301035427,41,70
1386301035611,42,71
1386301154343,41,71
1386301302463,42,72
1386301302615,43,73
1386301485726,42,73
1386301606448,43,74
1386301662452,44,75
1386301748050,45,76
1386301761337,46,77
1386301883626,47,78
1386301883778,48,79
1386302042316,49,80
1386302100374,50,80
1386302126440,51,81
1386302126760,52,82
1386302127376,53,83
1386302128736,54,83
1386302136062,53,83
1386302193259,54,84
1386302193433,55,85
1386302488420,56,86
1386302488596,57,87
1386302580538,56,87
1386302784024,57,88
1386302904611,58,89
1386303085952,59,90
1386303086120,60,91
1386303516876,59,91
1386303649853,60,92
1386304228473,61,93
1386304347787,62,94
1386304709932,61,94
1386305041306,62,95
1386305041490,63,96
1386305236198,62,96
1386305236430,61,96
1386305236830,60,96
1386305237324,59,96
1386305242766,58,96
1386305389868,57,96
1386305423008,56,96
1386305423600,55,96
1386305427120,54,96
1386305428074,53,96
1386305714009,52,96
1386306266071,51,96
1386306266521,50,96
1386306333446,49,96
1386306357006,48,96
1386306559504,47,96
1386306559784,46,96
1386306588899,45,96
1386306589059,44,96
1386306589227,43,96
1386306590413,42,96
1386306590733,41,96
1386306590989,40,96
1386306591493,39,96
1386306592415,38,96
1386306594849,37,96
1386306595065,36,96
1386306681523,35,96
1386306681803,34,96
1386306682667,33,96
1386306683645,32,96
1386306689325,31,96
1386306689733,30,96
1386307259049,29,96
1386307260057,28,96
1386307314163,29,96
1386307315568,28,96
1386307316016,29,97
1386307481008,28,97
1386307481168,27,97
1386307481305,26,97
1386307809118,27,98
1386311770899,26,98
1386311771068,25,98
1386311771390,24,98
1386311771542,23,98
1386311771726,22,98
1386311771910,21,98
1386311772102,20,98
1386311773515,19,98
1386311773769,18,98
1386311774147,17,98
1386311774475,16,98
1386311774998,15,98
1386311775606,14,98
1386311776151,13,98
1386311776705,12,98
1386311776922,11,98
1386311777123,10,98
1386311777322,9,98
1386311777532,8,98
1386311777955,7,98
1386311778262,6,98
1386311779624,5,98
1386311780018,4,98
1386311780641,3,98
1386311782130,2,98
1386311782322,1,98
1386311783198,0,98
,,
