1370998276766,0,0
1370998295818,1,1
1370998296002,2,2
1370998296168,3,3
1370998296359,4,4
1370998296567,5,5
1370998296845,6,6
1370998298879,7,7
1370998302013,8,8
1370998302251,9,9
1370998303343,8,9
1370998303559,7,9
1370998565819,8,10
1370998831867,9,11
1370998832033,10,12
1370999007429,11,13
1370999007694,12,14
1370999155534,13,15
1370999155694,14,16
1370999158169,13,16
1370999640814,14,17
1370999640989,15,18
1370999641676,16,19
1371001160439,17,20
1371001160645,18,21
1371001160869,19,22
1371001161075,20,23
1371001161307,21,24
1371001334328,22,25
1371001526433,23,26
1371001942074,24,27
1371001942243,25,28
1371002402463,26,29
1371002402660,27,30
1371002595585,28,31
1371002595738,29,32
1371002692876,30,33
1371002752013,31,34
1371002754801,32,35
1371003086785,31,35
1371003892425,32,36
1371003892608,33,37
1371006825251,34,38
1371007045424,35,39
,,
