1385426634681,0,0
1385426636657,1,1
1385426636801,2,2
1385426636976,3,3
1385426637155,4,4
1385426637267,5,5
1385426637414,6,6
1385426637522,7,7
1385426637651,8,8
1385426637771,9,9
1385426637927,10,10
1385426638063,11,11
1385426638221,12,12
1385426638389,13,13
1385426638559,14,14
1385426639162,15,15
1385426639506,16,16
1385426930525,17,17
1385426930774,18,18
1385426931949,17,18
1385427020990,18,19
1385427021166,19,20
1385427021344,20,21
1385427021536,21,22
1385427026807,22,23
1385427317428,23,24
1385427325355,24,25
1385427334673,25,26
1385427338537,26,27
1385427739877,27,28
1385427742859,28,29
1385427805420,27,29
1385427807163,26,29
1385427807866,25,29
1385427812174,26,30
1385428229270,27,31
1385428229622,28,32
1385428321029,29,33
1385428423494,28,33
1385428423952,27,33
1385428527578,28,34
1385428711580,29,35
1385428711949,30,36
1385428712302,31,37
1385428778312,32,38
1385428927405,33,39
1385428935706,34,40
1385428969785,35,41
1385428975462,34,41
1385428975936,33,41
1385428976254,32,41
1385429088817,33,42
1385429118604,34,43
1385429184092,33,43
1385429184434,32,43
1385429184780,31,43
1385429185126,30,43
1385429185425,29,43
1385429203992,30,44
1385429204356,31,45
1385430101403,32,46
1385430221429,31,46
1385430268991,30,46
1385430269261,29,46
1385430423782,28,46
1385430666286,27,46
1385430666472,26,46
1385430669464,25,46
1385430669642,24,46
1385430670026,23,46
1385430670211,22,46
1385430670580,21,46
1385430670862,20,46
1385430787269,21,47
1385430887324,22,48
1385431133288,23,49
1385431134719,24,50
1385431180145,23,50
1385431348371,22,50
1385431354794,23,51
1385432345814,22,51
1385432515931,23,52
1385432585264,22,52
1385432691843,21,52
1385433270513,22,53
1385433270689,23,54
1385433504969,22,54
1385433505185,21,54
1385433563158,22,55
1385433869940,21,55
1385433870124,20,55
1385433870332,19,55
1385433870540,18,55
1385434699039,17,55
1385434703859,16,55
1385435544111,17,56
1385435544288,18,57
1385435544889,17,57
1385435545081,16,57
1385436968000,15,57
1385436968150,14,57
1385436968278,13,57
1385436968398,12,57
1385436992401,11,57
1385436992521,10,57
1385436992650,9,57
1385436992769,8,57
1385436992899,7,57
1385436993539,6,57
1385437967410,5,57
1385437967595,4,57
1385437972601,3,57
,,
