1366931219974,0,0
1366932863918,1,1
1366932871419,2,2
1366932874485,3,3
1366932881927,4,4
1366932882102,5,5
1366932882367,6,6
1366933107768,7,7
1366933126713,8,8
1366933210009,9,9
1366933243450,8,9
1366933292163,9,9
1366933310404,8,9
1366933333953,9,10
1366933338361,10,11
1366933386193,11,11
1366933392622,12,12
1366933417342,13,13
1366933467016,14,14
1366933534255,13,14
1366933562437,12,14
1366933647269,13,14
1366934235329,14,15
1366934235698,15,16
1366935083533,16,17
1366935387347,15,17
1366935389220,14,17
1366935389689,13,17
1366936072959,12,17
1366936073230,11,17
1366936192877,12,18
1366936200941,11,18
1366936814822,12,19
1366936983304,11,19
1366937234176,12,20
1366937235038,11,20
1366937235272,10,20
1366937235603,9,20
1366937528638,10,21
1366937585277,11,22
1366937585645,12,23
1366937596393,11,23
1366938072111,12,24
1366938169199,13,25
1366938169616,14,26
1366938251737,13,26
1366938252106,12,26
1366938749963,11,26
1366938750333,10,26
1366939630544,9,26
1366939759518,10,26
1366939909034,9,26
1366939951321,10,27
1366939971182,9,27
1366940107683,10,28
1366940210609,11,28
1366940388344,10,28
1366940388676,9,28
1366940389958,10,29
1366940660998,11,30
1366940661269,12,31
1366940662155,13,32
1366940662377,14,33
1366940751776,15,34
1366940752097,16,35
1366940862563,15,35
1366940945312,16,35
1366941288643,17,36
1366941288889,18,37
1366941289246,19,38
1366941289542,20,39
1366941737382,21,40
1366941737652,22,41
1366941779712,23,42
1366941792335,24,43
1366941792777,25,44
1366941814456,26,45
1366941814702,27,46
1366941814936,28,47
1366941830315,27,47
1366941953144,28,48
1366941953489,29,49
1366941953870,30,50
1366941954411,31,51
1366942007498,32,51
1366942127617,33,52
1366942127876,34,53
1366942128183,35,54
1366942297018,36,55
1366942297830,37,56
1366942298420,38,57
1366942425650,39,58
1366942441066,40,59
1366943142642,41,60
1366943145412,42,61
1366943145570,43,62
1366943243420,42,62
1366943281399,41,62
1366943361691,42,62
1366943389681,43,63
1366943390014,44,64
1366943415447,43,64
1366943499801,42,64
1366943513964,43,64
1366943539137,44,65
1366943539494,45,66
1366943555303,46,67
1366943640950,47,67
1366943641591,48,67
1366943666840,47,67
1366943678607,46,67
1366943692554,47,68
1366943692838,48,69
1366943776979,47,69
1366943777507,46,69
1366943794169,47,69
1366943830190,48,70
1366943833737,47,70
1366943971454,48,71
1366943971822,49,72
1366944202491,50,73
1366944202848,51,74
1366944203266,52,75
1366944203635,53,76
1366944204018,54,77
1366944278107,55,78
1366944278440,56,79
1366944285839,57,80
1366944339611,58,81
1366944339919,59,82
1366944340189,60,83
1366944340522,61,84
1366944340916,62,85
1366944341248,63,86
1366944341544,64,87
1366944341827,65,88
1366944458355,66,89
1366944458638,67,90
1366944459118,68,91
1366944484080,69,92
1366944484559,70,93
1366944489704,69,93
1366944490073,68,93
1366944493447,67,93
1366944496671,68,93
1366944497274,69,93
1366944497840,70,93
1366944526299,71,94
1366944535963,72,95
1366944539212,73,96
1366944544700,74,97
1366944594758,73,97
1366944596406,72,97
1366944630548,73,98
1366944630942,74,99
1366944631213,75,100
1366944638290,76,101
1366944678255,77,102
1366944733334,76,102
1366944748885,77,102
1366944869126,76,102
1366944901693,77,103
1366944901977,78,104
1366945018495,77,104
1366945073946,78,105
1366945144518,79,106
1366945144887,80,107
1366945191794,79,107
1366945192102,78,107
1366945220402,79,108
1366945228341,80,109
1366945239381,79,109
1366945239664,78,109
1366945240316,79,109
1366945302303,78,109
1366945315682,79,109
1366945371280,80,109
1366945374923,79,109
1366945414775,80,109
1366945437922,79,109
1366945539385,80,109
1366945540294,79,109
1366945572689,80,109
1366945656491,79,109
1366945681066,78,109
1366945684084,79,109
1366945684994,80,109
1366945732358,79,109
1366945732678,78,109
1366945749248,77,109
1366945749667,76,109
1366945755563,77,109
1366945755835,78,109
